DATABASE SCHEMA SUMMARY,,,
state_analysis_dataset_all_states,51,ger_year,double
state_analysis_dataset_all_states,52,ger_latest_year,bigint(20)
state_analysis_dataset_all_states,53,ger_latest_primary_boys,double
state_analysis_dataset_all_states,54,ger_latest_primary_girls,double
state_analysis_dataset_all_states,55,ger_latest_primary_total,double
state_analysis_dataset_all_states,56,ger_latest_upper_primary_boys,double
state_analysis_dataset_all_states,57,ger_latest_upper_primary_girls,double
state_analysis_dataset_all_states,58,ger_latest_upper_primary_total,double
state_analysis_dataset_all_states,59,ger_latest_elementary_boys,double
state_analysis_dataset_all_states,60,ger_latest_elementary_girls,double
state_analysis_dataset_all_states,61,ger_latest_elementary_total,double
state_analysis_dataset_all_states,62,ger_latest_secondary_boys,double
state_analysis_dataset_all_states,63,ger_latest_secondary_girls,double
state_analysis_dataset_all_states,64,ger_latest_secondary_total,double
state_analysis_dataset_all_states,65,ger_latest_higher_secondary_boys,double
state_analysis_dataset_all_states,66,ger_latest_higher_secondary_girls,double
state_analysis_dataset_all_states,67,ger_latest_higher_secondary_total,double
state_analysis_dataset_all_states,68,ger_latest_primary_gpi,double
state_analysis_dataset_all_states,69,ger_latest_upper_primary_gpi,double
state_analysis_dataset_all_states,70,ger_latest_elementary_gpi,double
state_analysis_dataset_all_states,71,ger_latest_secondary_gpi,double
state_analysis_dataset_all_states,72,ger_latest_higher_secondary_gpi,double
state_analysis_dataset_all_states,73,ger_latest_ix_xii_avg_boys,double
state_analysis_dataset_all_states,74,ger_latest_ix_xii_avg_girls,double
state_analysis_dataset_all_states,75,ger_latest_ix_xii_avg_total,double
state_analysis_dataset_all_states,76,ger_latest_ix_xii_avg_gpi,double
state_analysis_dataset_all_states,77,ger_latest_ix_xii_avg,double
state_analysis_dataset_all_states,78,gpi_academic_year,text
state_analysis_dataset_all_states,79,gpi_primary_2021_22,double
state_analysis_dataset_all_states,80,gpi_upper_primary_2021_22,double
state_analysis_dataset_all_states,81,gpi_secondary_2021_22,double
state_analysis_dataset_all_states,82,gpi_higher_secondary_2021_22,double
state_analysis_dataset_all_states,83,gpi_primary_2020_21,double
state_analysis_dataset_all_states,84,gpi_upper_primary_2020_21,double
state_analysis_dataset_all_states,85,gpi_secondary_2020_21,double
state_analysis_dataset_all_states,86,gpi_higher_secondary_2020_21,double
state_analysis_dataset_all_states,87,gpi_primary,double
state_analysis_dataset_all_states,88,gpi_upper_primary,double
state_analysis_dataset_all_states,89,gpi_secondary,double
state_analysis_dataset_all_states,90,gpi_higher_secondary,double
state_analysis_dataset_all_states,91,gpi_ix_xii_avg,double
state_analysis_dataset_all_states,92,scholarship_post_matric_2019_20_release_lakh,double
state_analysis_dataset_all_states,93,scholarship_post_matric_2019_20_utilized_lakh,double
state_analysis_dataset_all_states,94,scholarship_post_matric_2020_21_release_lakh,double
state_analysis_dataset_all_states,95,scholarship_post_matric_2020_21_utilized_lakh,double
state_analysis_dataset_all_states,96,scholarship_post_matric_2021_22_release_lakh,double
state_analysis_dataset_all_states,97,scholarship_post_matric_2021_22_utilized_lakh,double
state_analysis_dataset_all_states,98,scholarship_post_matric_2022_23_release_lakh,double
state_analysis_dataset_all_states,99,scholarship_post_matric_2022_23_utilized_lakh,double
state_analysis_dataset_all_states,100,scholarship_post_matric_2023_24_release_lakh,double
state_analysis_dataset_all_states,101,scholarship_post_matric_2023_24_utilized_lakh,double
